event_id,user_id,event_name,timestamp,acquisition_channel,device,plan_tier,order_id,order_value,recipe_id,rating
E004667,U00484,order_placed,2026-01-15 13:20:00,,Desktop,Family,O004667,84.93,,
E004670,U00484,recipe_ordered,2026-01-15 13:20:10,,,,O004667,,R0082,
E004668,U00484,recipe_ordered,2026-01-15 13:20:40,,,,O004667,,R0126,
E004669,U00484,recipe_ordered,2026-01-15 13:20:55,,,,O004667,,R0126,
E000696,U00075,order_placed,2026-01-15 13:24:00,,Desktop,Basic,O000696,62.95,,
E000698,U00075,recipe_ordered,2026-01-15 13:24:10,,,,O000696,,R0071,
E000697,U00075,recipe_ordered,2026-01-15 13:24:55,,,,O000696,,R0035,
E012995,U01345,skip_week,2026-01-15 13:37:00,,,Basic,,,,
E003234,U00322,onboarding_started,2026-01-15 13:48:00,,Desktop,Basic,,,,
E001885,U00201,landing_page_view,2026-01-15 13:51:00,Influencer,Mobile,,,,,
E011852,U01227,landing_page_view,2026-01-15 13:55:00,Referral,Mobile,,,,,
E001886,U00201,signup_started,2026-01-15 14:00:00,Influencer,Mobile,,,,,
E011853,U01227,signup_started,2026-01-15 14:00:00,Referral,Mobile,,,,,
E007042,U00702,onboarding_started,2026-01-15 14:02:00,,Mobile,Basic,,,,
E011854,U01227,signup_completed,2026-01-15 14:05:00,Referral,Mobile,Basic,,,,
E003235,U00322,onboarding_completed,2026-01-15 14:13:00,,Desktop,Basic,,,,
E001887,U00201,signup_completed,2026-01-15 14:21:00,Influencer,Mobile,Family,,,,
E011855,U01227,onboarding_started,2026-01-15 15:04:00,,Mobile,Basic,,,,
E001888,U00201,onboarding_started,2026-01-15 15:19:00,,Mobile,Family,,,,
E011856,U01227,onboarding_completed,2026-01-15 15:25:00,,Mobile,Basic,,,,
E016405,U01679,recipe_rated,2026-01-15 15:42:00,,,,O016402,,R0100,5.0
E004489,U00465,landing_page_view,2026-01-15 15:59:00,Referral,Desktop,,,,,
E004490,U00465,signup_started,2026-01-15 16:00:00,Referral,Desktop,,,,,
E005006,U00511,order_placed,2026-01-15 16:14:00,,Desktop,Basic,O005006,61.7,,
E005007,U00511,recipe_ordered,2026-01-15 16:14:43,,,,O005006,,R0015,
E005008,U00511,recipe_ordered,2026-01-15 16:14:55,,,,O005006,,R0040,
E004491,U00465,signup_completed,2026-01-15 16:15:00,Referral,Desktop,Premium,,,,
E004492,U00465,onboarding_started,2026-01-15 16:27:00,,Desktop,Premium,,,,
E019409,U01983,landing_page_view,2026-01-15 16:46:00,Organic Search,Mobile,,,,,
E016329,U01671,landing_page_view,2026-01-15 16:50:00,Email,Desktop,,,,,
E019213,U01961,landing_page_view,2026-01-15 16:58:00,Organic Search,Mobile,,,,,
E016330,U01671,signup_started,2026-01-15 17:00:00,Email,Desktop,,,,,
E019214,U01961,signup_started,2026-01-15 17:00:00,Organic Search,Mobile,,,,,
E019410,U01983,signup_started,2026-01-15 17:00:00,Organic Search,Mobile,,,,,
E002576,U00260,plan_resumed,2026-01-15 17:06:00,,,Basic,,,,
E019411,U01983,signup_completed,2026-01-15 17:11:00,Organic Search,Mobile,Family,,,,
E019215,U01961,signup_completed,2026-01-15 17:15:00,Organic Search,Mobile,Basic,,,,
E019216,U01961,onboarding_started,2026-01-15 17:23:00,,Mobile,Basic,,,,
E019217,U01961,onboarding_completed,2026-01-15 17:44:00,,Mobile,Basic,,,,
E005163,U00527,landing_page_view,2026-01-15 17:46:00,Paid Social,Desktop,,,,,
E006941,U00698,landing_page_view,2026-01-15 17:46:00,Referral,Desktop,,,,,
E008656,U00873,landing_page_view,2026-01-15 17:47:00,Email,Mobile,,,,,
E015651,U01596,landing_page_view,2026-01-15 17:48:00,Email,Desktop,,,,,
E010181,U01036,landing_page_view,2026-01-15 17:49:00,Email,Mobile,,,,,
E005164,U00527,signup_started,2026-01-15 18:00:00,Paid Social,Desktop,,,,,
E006942,U00698,signup_started,2026-01-15 18:00:00,Referral,Desktop,,,,,
E008657,U00873,signup_started,2026-01-15 18:00:00,Email,Mobile,,,,,
E010182,U01036,signup_started,2026-01-15 18:00:00,Email,Mobile,,,,,
E015652,U01596,signup_started,2026-01-15 18:00:00,Email,Desktop,,,,,
E010183,U01036,signup_completed,2026-01-15 18:02:00,Email,Mobile,Family,,,,
E019412,U01983,onboarding_started,2026-01-15 18:04:00,,Mobile,Family,,,,
E015653,U01596,signup_completed,2026-01-15 18:05:00,Email,Desktop,Family,,,,
E006943,U00698,signup_completed,2026-01-15 18:17:00,Referral,Desktop,Family,,,,
E005165,U00527,signup_completed,2026-01-15 18:19:00,Paid Social,Desktop,Family,,,,
E008658,U00873,signup_completed,2026-01-15 18:20:00,Email,Mobile,Basic,,,,
E010184,U01036,onboarding_started,2026-01-15 18:46:00,,Mobile,Family,,,,
E005166,U00527,onboarding_started,2026-01-15 18:47:00,,Desktop,Family,,,,
E010185,U01036,onboarding_completed,2026-01-15 18:53:00,,Mobile,Family,,,,
E006944,U00698,onboarding_started,2026-01-15 18:58:00,,Desktop,Family,,,,
E012235,U01260,landing_page_view,2026-01-15 18:59:00,Email,Mobile,,,,,
E012236,U01260,signup_started,2026-01-15 19:00:00,Email,Mobile,,,,,
E005167,U00527,onboarding_completed,2026-01-15 19:01:00,,Desktop,Family,,,,
E012237,U01260,signup_completed,2026-01-15 19:11:00,Email,Mobile,Family,,,,
E004208,U00416,skip_week,2026-01-15 19:19:00,,,Family,,,,
E012238,U01260,onboarding_started,2026-01-15 19:21:00,,Mobile,Family,,,,
E006945,U00698,onboarding_completed,2026-01-15 19:26:00,,Desktop,Family,,,,
E015471,U01581,landing_page_view,2026-01-15 19:53:00,Referral,Desktop,,,,,
E015472,U01581,signup_started,2026-01-15 20:00:00,Referral,Desktop,,,,,
E015473,U01581,signup_completed,2026-01-15 20:05:00,Referral,Desktop,Family,,,,
E015474,U01581,onboarding_started,2026-01-15 20:10:00,,Desktop,Family,,,,
E000989,U00110,landing_page_view,2026-01-15 20:48:00,Paid Social,Desktop,,,,,
E000990,U00110,signup_started,2026-01-15 21:00:00,Paid Social,Desktop,,,,,
E018533,U01897,order_placed,2026-01-15 21:18:00,,Desktop,Basic,O018533,60.24,,
E018535,U01897,recipe_ordered,2026-01-15 21:18:20,,,,O018533,,R0121,
E018534,U01897,recipe_ordered,2026-01-15 21:18:25,,,,O018533,,R0071,
E013529,U01404,order_placed,2026-01-15 22:34:00,,Mobile,Family,O013529,81.62,,
E013531,U01404,recipe_ordered,2026-01-15 22:34:24,,,,O013529,,R0113,
E013532,U01404,recipe_ordered,2026-01-15 22:34:42,,,,O013529,,R0048,
E013530,U01404,recipe_ordered,2026-01-15 22:34:44,,,,O013529,,R0034,
E013533,U01404,recipe_ordered,2026-01-15 22:34:53,,,,O013529,,R0114,
E011300,U01156,order_placed,2026-01-15 23:33:00,,Mobile,Basic,O011300,47.1,,
E011302,U01156,recipe_ordered,2026-01-15 23:33:52,,,,O011300,,R0107,
E011301,U01156,recipe_ordered,2026-01-15 23:33:57,,,,O011300,,R0120,
E008355,U00843,plan_paused,2026-01-15 23:38:00,,,Basic,,,,
E005168,U00527,order_placed,2026-01-16 01:01:00,,Desktop,Family,O005168,94.47,,
E005169,U00527,recipe_ordered,2026-01-16 01:01:31,,,,O005168,,R0021,
E005170,U00527,recipe_ordered,2026-01-16 01:01:32,,,,O005168,,R0085,
E005171,U00527,recipe_ordered,2026-01-16 01:01:38,,,,O005168,,R0105,
E018174,U01863,support_ticket_created,2026-01-16 02:28:00,,Mobile,,,,,
E007704,U00793,order_placed,2026-01-16 02:37:00,,Mobile,Family,O007704,97.26,,
E007707,U00793,recipe_ordered,2026-01-16 02:37:15,,,,O007704,,R0135,
E007705,U00793,recipe_ordered,2026-01-16 02:37:39,,,,O007704,,R0082,
E007706,U00793,recipe_ordered,2026-01-16 02:37:46,,,,O007704,,R0008,
E018678,U01913,order_placed,2026-01-16 02:58:00,,Desktop,Basic,O018678,52.94,,
E018679,U01913,recipe_ordered,2026-01-16 02:58:49,,,,O018678,,R0002,
E018680,U01913,recipe_ordered,2026-01-16 02:58:52,,,,O018678,,R0114,
E011945,U01237,order_placed,2026-01-16 03:55:00,,Mobile,Basic,O011945,49.91,,
E011946,U01237,recipe_ordered,2026-01-16 03:55:25,,,,O011945,,R0011,
E011947,U01237,recipe_ordered,2026-01-16 03:55:26,,,,O011945,,R0038,
E003627,U00365,landing_page_view,2026-01-16 06:50:00,Organic Search,Desktop,,,,,
E017327,U01775,recipe_rated,2026-01-16 06:51:00,,,,O017324,,R0120,4.0
E006442,U00646,landing_page_view,2026-01-16 06:55:00,Organic Search,Mobile,,,,,
E004235,U00421,landing_page_view,2026-01-16 06:56:00,Organic Search,Desktop,,,,,
E014423,U01490,landing_page_view,2026-01-16 06:59:00,Organic Search,Desktop,,,,,
E003628,U00365,signup_started,2026-01-16 07:00:00,Organic Search,Desktop,,,,,
E004236,U00421,signup_started,2026-01-16 07:00:00,Organic Search,Desktop,,,,,
E006443,U00646,signup_started,2026-01-16 07:00:00,Organic Search,Mobile,,,,,
E014424,U01490,signup_started,2026-01-16 07:00:00,Organic Search,Desktop,,,,,
E014425,U01490,signup_completed,2026-01-16 07:03:00,Organic Search,Desktop,Basic,,,,
E006444,U00646,signup_completed,2026-01-16 07:12:00,Organic Search,Mobile,Basic,,,,
E003629,U00365,signup_completed,2026-01-16 07:17:00,Organic Search,Desktop,Basic,,,,
E004237,U00421,signup_completed,2026-01-16 07:22:00,Organic Search,Desktop,Basic,,,,
E014426,U01490,onboarding_started,2026-01-16 07:29:00,,Desktop,Basic,,,,
E006445,U00646,onboarding_started,2026-01-16 07:45:00,,Mobile,Basic,,,,
E006563,U00664,landing_page_view,2026-01-16 07:48:00,Referral,Mobile,,,,,
E002505,U00258,landing_page_view,2026-01-16 07:55:00,Referral,Mobile,,,,,
E002506,U00258,signup_started,2026-01-16 08:00:00,Referral,Mobile,,,,,
E006564,U00664,signup_started,2026-01-16 08:00:00,Referral,Mobile,,,,,
E002507,U00258,signup_completed,2026-01-16 08:02:00,Referral,Mobile,Family,,,,
E003630,U00365,onboarding_started,2026-01-16 08:07:00,,Desktop,Basic,,,,
E003631,U00365,onboarding_completed,2026-01-16 08:14:00,,Desktop,Basic,,,,
E004238,U00421,onboarding_started,2026-01-16 08:19:00,,Desktop,Basic,,,,
E006565,U00664,signup_completed,2026-01-16 08:22:00,Referral,Mobile,Family,,,,
E001401,U00144,skip_week,2026-01-16 08:23:00,,,Family,,,,
E001169,U00126,order_placed,2026-01-16 08:30:00,,Mobile,Basic,O001169,48.49,,
E001170,U00126,recipe_ordered,2026-01-16 08:30:13,,,,O001169,,R0044,
E001171,U00126,recipe_ordered,2026-01-16 08:30:21,,,,O001169,,R0087,
E006566,U00664,onboarding_started,2026-01-16 08:32:00,,Mobile,Family,,,,
E013452,U01392,landing_page_view,2026-01-16 08:46:00,Paid Social,Mobile,,,,,
E002508,U00258,onboarding_started,2026-01-16 08:48:00,,Mobile,Family,,,,
E013453,U01392,signup_started,2026-01-16 09:00:00,Paid Social,Mobile,,,,,
E006567,U00664,onboarding_completed,2026-01-16 09:06:00,,Mobile,Family,,,,
E002509,U00258,onboarding_completed,2026-01-16 09:18:00,,Mobile,Family,,,,
E013914,U01449,order_placed,2026-01-16 09:48:00,,Desktop,Basic,O013914,55.54,,
E013915,U01449,recipe_ordered,2026-01-16 09:48:04,,,,O013914,,R0091,
E013916,U01449,recipe_ordered,2026-01-16 09:48:30,,,,O013914,,R0098,
E016215,U01655,landing_page_view,2026-01-16 09:51:00,Paid Social,Desktop,,,,,
E016216,U01655,signup_started,2026-01-16 10:00:00,Paid Social,Desktop,,,,,
E005307,U00533,order_placed,2026-01-16 10:07:00,,Desktop,Premium,O005307,122.92,,
E005309,U00533,recipe_ordered,2026-01-16 10:07:30,,,,O005307,,R0023,
E005308,U00533,recipe_ordered,2026-01-16 10:07:47,,,,O005307,,R0037,
E016559,U01690,landing_page_view,2026-01-16 10:48:00,Organic Search,Mobile,,,,,
E004756,U00487,landing_page_view,2026-01-16 10:53:00,Paid Social,Desktop,,,,,
E002365,U00247,landing_page_view,2026-01-16 10:57:00,Organic Search,Mobile,,,,,
E010204,U01039,landing_page_view,2026-01-16 10:57:00,Email,Desktop,,,,,
E011684,U01205,landing_page_view,2026-01-16 10:57:00,Influencer,Desktop,,,,,
E002366,U00247,signup_started,2026-01-16 11:00:00,Organic Search,Mobile,,,,,
E004757,U00487,signup_started,2026-01-16 11:00:00,Paid Social,Desktop,,,,,
E010205,U01039,signup_started,2026-01-16 11:00:00,Email,Desktop,,,,,
E011685,U01205,signup_started,2026-01-16 11:00:00,Influencer,Desktop,,,,,
E016560,U01690,signup_started,2026-01-16 11:00:00,Organic Search,Mobile,,,,,
E006568,U00664,order_placed,2026-01-16 11:06:00,,Mobile,Family,O006568,103.11,,
E006571,U00664,recipe_ordered,2026-01-16 11:06:05,,,,O006568,,R0116,
E006569,U00664,recipe_ordered,2026-01-16 11:06:13,,,,O006568,,R0050,
E006572,U00664,recipe_ordered,2026-01-16 11:06:33,,,,O006568,,R0032,
E006570,U00664,recipe_ordered,2026-01-16 11:06:50,,,,O006568,,R0063,
E011686,U01205,signup_completed,2026-01-16 11:11:00,Influencer,Desktop,Basic,,,,
E016561,U01690,signup_completed,2026-01-16 11:12:00,Organic Search,Mobile,Basic,,,,
E002367,U00247,signup_completed,2026-01-16 11:23:00,Organic Search,Mobile,Family,,,,
E004758,U00487,signup_completed,2026-01-16 11:23:00,Paid Social,Desktop,Family,,,,
E010206,U01039,signup_completed,2026-01-16 11:24:00,Email,Desktop,Family,,,,
E004759,U00487,onboarding_started,2026-01-16 11:27:00,,Desktop,Family,,,,
E010207,U01039,onboarding_started,2026-01-16 11:31:00,,Desktop,Family,,,,
E011687,U01205,onboarding_started,2026-01-16 11:32:00,,Desktop,Basic,,,,
E007817,U00800,landing_page_view,2026-01-16 11:50:00,Influencer,Mobile,,,,,
E002368,U00247,onboarding_started,2026-01-16 11:53:00,,Mobile,Family,,,,
E010008,U01028,recipe_rated,2026-01-16 11:53:00,,,,O010003,,R0046,3.0
E016562,U01690,onboarding_started,2026-01-16 11:55:00,,Mobile,Basic,,,,
E005807,U00582,landing_page_view,2026-01-16 11:59:00,Organic Search,Desktop,,,,,
E005808,U00582,signup_started,2026-01-16 12:00:00,Organic Search,Desktop,,,,,
E007818,U00800,signup_started,2026-01-16 12:00:00,Influencer,Mobile,,,,,
E010208,U01039,onboarding_completed,2026-01-16 12:00:00,,Desktop,Family,,,,
E016563,U01690,onboarding_completed,2026-01-16 12:09:00,,Mobile,Basic,,,,
E007819,U00800,signup_completed,2026-01-16 12:10:00,Influencer,Mobile,Premium,,,,
E011688,U01205,onboarding_completed,2026-01-16 12:16:00,,Desktop,Basic,,,,
E002223,U00226,order_placed,2026-01-16 12:35:00,,Desktop,Family,O002223,93.15,,
E002224,U00226,recipe_ordered,2026-01-16 12:35:09,,,,O002223,,R0108,
E002225,U00226,recipe_ordered,2026-01-16 12:35:13,,,,O002223,,R0011,
E002227,U00226,recipe_ordered,2026-01-16 12:35:19,,,,O002223,,R0086,
E002226,U00226,recipe_ordered,2026-01-16 12:35:24,,,,O002223,,R0071,
E007820,U00800,onboarding_started,2026-01-16 12:49:00,,Mobile,Premium,,,,
E007821,U00800,onboarding_completed,2026-01-16 13:07:00,,Mobile,Premium,,,,
E004671,U00484,recipe_rated,2026-01-16 13:20:00,,,,O004667,,R0126,4.0
E007665,U00785,landing_page_view,2026-01-16 13:54:00,Organic Search,Desktop,,,,,
E007666,U00785,signup_started,2026-01-16 14:00:00,Organic Search,Desktop,,,,,
E014635,U01510,order_placed,2026-01-16 14:09:00,,Desktop,Family,O014635,85.36,,
E014636,U01510,recipe_ordered,2026-01-16 14:09:14,,,,O014635,,R0017,
E014638,U01510,recipe_ordered,2026-01-16 14:09:31,,,,O014635,,R0039,
E014637,U01510,recipe_ordered,2026-01-16 14:09:41,,,,O014635,,R0013,
E007667,U00785,signup_completed,2026-01-16 14:11:00,Organic Search,Desktop,Family,,,,
E011689,U01205,order_placed,2026-01-16 14:16:00,,Desktop,Basic,O011689,46.43,,
E011690,U01205,recipe_ordered,2026-01-16 14:16:14,,,,O011689,,R0010,
E011691,U01205,recipe_ordered,2026-01-16 14:16:23,,,,O011689,,R0122,
E007668,U00785,onboarding_started,2026-01-16 14:26:00,,Desktop,Family,,,,
E015390,U01577,landing_page_view,2026-01-16 15:51:00,Referral,Mobile,,,,,
E018932,U01938,landing_page_view,2026-01-16 15:54:00,Influencer,Mobile,,,,,
E015391,U01577,signup_started,2026-01-16 16:00:00,Referral,Mobile,,,,,
E018933,U01938,signup_started,2026-01-16 16:00:00,Influencer,Mobile,,,,,
E015392,U01577,signup_completed,2026-01-16 16:20:00,Referral,Mobile,Basic,,,,
E018934,U01938,signup_completed,2026-01-16 16:21:00,Influencer,Mobile,Basic,,,,
E015393,U01577,onboarding_started,2026-01-16 16:41:00,,Mobile,Basic,,,,
E010186,U01037,landing_page_view,2026-01-16 16:50:00,Referral,Mobile,,,,,
E015394,U01577,onboarding_completed,2026-01-16 16:50:00,,Mobile,Basic,,,,
E005037,U00512,landing_page_view,2026-01-16 16:53:00,Email,Desktop,,,,,
E005038,U00512,signup_started,2026-01-16 17:00:00,Email,Desktop,,,,,
E010187,U01037,signup_started,2026-01-16 17:00:00,Referral,Mobile,,,,,
E018935,U01938,onboarding_started,2026-01-16 17:05:00,,Mobile,Basic,,,,
E010188,U01037,signup_completed,2026-01-16 17:16:00,Referral,Mobile,Basic,,,,
E010189,U01037,onboarding_started,2026-01-16 17:19:00,,Mobile,Basic,,,,
E018936,U01938,onboarding_completed,2026-01-16 17:47:00,,Mobile,Basic,,,,
E002132,U00221,landing_page_view,2026-01-16 17:52:00,Referral,Mobile,,,,,
E014976,U01539,recipe_rated,2026-01-16 17:52:00,,,,O014971,,R0101,5.0
E010190,U01037,onboarding_completed,2026-01-16 17:58:00,,Mobile,Basic,,,,
E002133,U00221,signup_started,2026-01-16 18:00:00,Referral,Mobile,,,,,
E002134,U00221,signup_completed,2026-01-16 18:03:00,Referral,Mobile,Family,,,,
E002135,U00221,onboarding_started,2026-01-16 18:11:00,,Mobile,Family,,,,
E014417,U01489,order_placed,2026-01-16 18:28:00,,Desktop,Basic,O014417,48.39,,
E015364,U01576,recipe_rated,2026-01-16 18:28:00,,,,O015361,,R0094,5.0
E014419,U01489,recipe_ordered,2026-01-16 18:28:38,,,,O014417,,R0015,
E014418,U01489,recipe_ordered,2026-01-16 18:28:43,,,,O014417,,R0097,
E002136,U00221,onboarding_completed,2026-01-16 18:40:00,,Mobile,Family,,,,
E003053,U00301,landing_page_view,2026-01-16 18:51:00,Referral,Mobile,,,,,
E002736,U00276,order_placed,2026-01-16 18:52:00,,Mobile,Family,O002736,81.37,,
E002739,U00276,recipe_ordered,2026-01-16 18:52:06,,,,O002736,,R0111,
E002737,U00276,recipe_ordered,2026-01-16 18:52:11,,,,O002736,,R0064,
E002738,U00276,recipe_ordered,2026-01-16 18:52:31,,,,O002736,,R0089,
E002740,U00276,recipe_ordered,2026-01-16 18:52:42,,,,O002736,,R0086,
E003054,U00301,signup_started,2026-01-16 19:00:00,Referral,Mobile,,,,,
E003055,U00301,signup_completed,2026-01-16 19:11:00,Referral,Mobile,Basic,,,,
E003056,U00301,onboarding_started,2026-01-16 19:14:00,,Mobile,Basic,,,,
E003057,U00301,onboarding_completed,2026-01-16 19:46:00,,Mobile,Basic,,,,
E001075,U00119,landing_page_view,2026-01-16 19:58:00,Referral,Desktop,,,,,
E001076,U00119,signup_started,2026-01-16 20:00:00,Referral,Desktop,,,,,
E001077,U00119,signup_completed,2026-01-16 20:20:00,Referral,Desktop,Basic,,,,
E001078,U00119,onboarding_started,2026-01-16 20:33:00,,Desktop,Basic,,,,
E011202,U01151,landing_page_view,2026-01-16 20:48:00,Influencer,Mobile,,,,,
E011203,U01151,signup_started,2026-01-16 21:00:00,Influencer,Mobile,,,,,
E001079,U00119,onboarding_completed,2026-01-16 21:03:00,,Desktop,Basic,,,,
E015153,U01555,recipe_rated,2026-01-16 21:33:00,,,,O015150,,R0057,5.0
E013534,U01404,plan_paused,2026-01-16 22:34:00,,,Family,,,,
E010209,U01039,order_placed,2026-01-17 00:00:00,,Desktop,Family,O010209,99.52,,
E010211,U01039,recipe_ordered,2026-01-17 00:00:05,,,,O010209,,R0001,
E010213,U01039,recipe_ordered,2026-01-17 00:00:08,,,,O010209,,R0041,
E010210,U01039,recipe_ordered,2026-01-17 00:00:19,,,,O010209,,R0061,
E010212,U01039,recipe_ordered,2026-01-17 00:00:47,,,,O010209,,R0118,
E006159,U00612,recipe_rated,2026-01-17 04:30:00,,,,O006156,,R0023,5.0
E015822,U01616,order_placed,2026-01-17 05:19:00,,Mobile,Basic,O015822,46.63,,
E015823,U01616,recipe_ordered,2026-01-17 05:19:19,,,,O015822,,R0088,
E015824,U01616,recipe_ordered,2026-01-17 05:19:34,,,,O015822,,R0019,
E013068,U01353,skip_week,2026-01-17 05:38:00,,,Basic,,,,
E019218,U01961,order_placed,2026-01-17 05:44:00,,Mobile,Basic,O019218,60.99,,
E019219,U01961,recipe_ordered,2026-01-17 05:44:09,,,,O019218,,R0080,
E019220,U01961,recipe_ordered,2026-01-17 05:44:33,,,,O019218,,R0015,
E012279,U01268,landing_page_view,2026-01-17 07:51:00,Organic Search,Desktop,,,,,
E012280,U01268,signup_started,2026-01-17 08:00:00,Organic Search,Desktop,,,,,
E012281,U01268,signup_completed,2026-01-17 08:07:00,Organic Search,Desktop,Family,,,,
E012282,U01268,onboarding_started,2026-01-17 08:24:00,,Desktop,Family,,,,
E008921,U00903,landing_page_view,2026-01-17 08:56:00,Organic Search,Mobile,,,,,
E008922,U00903,signup_started,2026-01-17 09:00:00,Organic Search,Mobile,,,,,
E008923,U00903,signup_completed,2026-01-17 09:23:00,Organic Search,Mobile,Family,,,,
E011857,U01227,order_placed,2026-01-17 09:25:00,,Mobile,Basic,O011857,55.72,,
E011859,U01227,recipe_ordered,2026-01-17 09:25:23,,,,O011857,,R0117,
E011858,U01227,recipe_ordered,2026-01-17 09:25:26,,,,O011857,,R0018,
E008924,U00903,onboarding_started,2026-01-17 10:12:00,,Mobile,Family,,,,
E013953,U01452,recipe_rated,2026-01-17 10:12:00,,,,O013950,,R0081,3.0
E010997,U01125,order_placed,2026-01-17 10:21:00,,Desktop,Family,O010997,96.45,,
E010998,U01125,recipe_ordered,2026-01-17 10:21:04,,,,O010997,,R0029,
E011000,U01125,recipe_ordered,2026-01-17 10:21:41,,,,O010997,,R0014,
E010999,U01125,recipe_ordered,2026-01-17 10:21:52,,,,O010997,,R0138,
E010879,U01106,landing_page_view,2026-01-17 10:57:00,Organic Search,Mobile,,,,,
E010880,U01106,signup_started,2026-01-17 11:00:00,Organic Search,Mobile,,,,,
E006946,U00698,order_placed,2026-01-17 11:26:00,,Desktop,Family,O006946,90.58,,
E006950,U00698,recipe_ordered,2026-01-17 11:26:40,,,,O006946,,R0072,
E006949,U00698,recipe_ordered,2026-01-17 11:26:41,,,,O006946,,R0126,
E006948,U00698,recipe_ordered,2026-01-17 11:26:48,,,,O006946,,R0108,
E006947,U00698,recipe_ordered,2026-01-17 11:26:58,,,,O006946,,R0038,
E003113,U00306,order_placed,2026-01-17 11:37:00,,Mobile,Family,O003113,77.41,,
E003116,U00306,recipe_ordered,2026-01-17 11:37:02,,,,O003113,,R0103,
E003114,U00306,recipe_ordered,2026-01-17 11:37:17,,,,O003113,,R0100,
E003115,U00306,recipe_ordered,2026-01-17 11:37:27,,,,O003113,,R0023,
E001503,U00154,landing_page_view,2026-01-17 11:47:00,Organic Search,Mobile,,,,,
E001504,U00154,signup_started,2026-01-17 12:00:00,Organic Search,Mobile,,,,,
E001505,U00154,signup_completed,2026-01-17 12:10:00,Organic Search,Mobile,Basic,,,,
E001449,U00145,order_placed,2026-01-17 12:29:00,,Desktop,Basic,O001449,53.09,,
E001450,U00145,recipe_ordered,2026-01-17 12:29:37,,,,O001449,,R0136,
E001451,U00145,recipe_ordered,2026-01-17 12:29:39,,,,O001449,,R0101,
E009935,U01022,landing_page_view,2026-01-17 12:48:00,Paid Social,Mobile,,,,,
E009936,U01022,signup_started,2026-01-17 13:00:00,Paid Social,Mobile,,,,,
E001506,U00154,onboarding_started,2026-01-17 13:07:00,,Mobile,Basic,,,,
E007277,U00733,landing_page_view,2026-01-17 13:53:00,Email,Desktop,,,,,
E010130,U01032,landing_page_view,2026-01-17 13:57:00,Influencer,Desktop,,,,,
E013598,U01412,landing_page_view,2026-01-17 13:58:00,Influencer,Mobile,,,,,
E007278,U00733,signup_started,2026-01-17 14:00:00,Email,Desktop,,,,,
E010131,U01032,signup_started,2026-01-17 14:00:00,Influencer,Desktop,,,,,
E013599,U01412,signup_started,2026-01-17 14:00:00,Influencer,Mobile,,,,,
E007279,U00733,signup_completed,2026-01-17 14:17:00,Email,Desktop,Family,,,,
E010132,U01032,signup_completed,2026-01-17 14:18:00,Influencer,Desktop,Family,,,,
E010133,U01032,onboarding_started,2026-01-17 14:59:00,,Desktop,Family,,,,
E007280,U00733,onboarding_started,2026-01-17 15:13:00,,Desktop,Family,,,,
E011106,U01137,landing_page_view,2026-01-17 15:49:00,Organic Search,Mobile,,,,,
E011107,U01137,signup_started,2026-01-17 16:00:00,Organic Search,Mobile,,,,,
E002382,U00249,order_placed,2026-01-17 16:47:00,,Desktop,Basic,O002382,47.18,,
E002383,U00249,recipe_ordered,2026-01-17 16:47:06,,,,O002382,,R0091,
E002384,U00249,recipe_ordered,2026-01-17 16:47:49,,,,O002382,,R0120,
E003175,U00311,landing_page_view,2026-01-17 17:47:00,Influencer,Desktop,,,,,
E004285,U00427,landing_page_view,2026-01-17 17:52:00,Paid Social,Desktop,,,,,
E001913,U00204,landing_page_view,2026-01-17 17:57:00,Organic Search,Mobile,,,,,
E001914,U00204,signup_started,2026-01-17 18:00:00,Organic Search,Mobile,,,,,
E003176,U00311,signup_started,2026-01-17 18:00:00,Influencer,Desktop,,,,,
E004286,U00427,signup_started,2026-01-17 18:00:00,Paid Social,Desktop,,,,,
E001915,U00204,signup_completed,2026-01-17 18:03:00,Organic Search,Mobile,Basic,,,,
E001916,U00204,onboarding_started,2026-01-17 18:06:00,,Mobile,Basic,,,,
E014420,U01489,recipe_rated,2026-01-17 18:28:00,,,,O014417,,R0097,4.0
E001917,U00204,onboarding_completed,2026-01-17 18:47:00,,Mobile,Basic,,,,
E007444,U00756,landing_page_view,2026-01-17 18:47:00,Email,Desktop,,,,,
E005859,U00586,landing_page_view,2026-01-17 18:58:00,Paid Social,Mobile,,,,,
E005860,U00586,signup_started,2026-01-17 19:00:00,Paid Social,Mobile,,,,,
E007445,U00756,signup_started,2026-01-17 19:00:00,Email,Desktop,,,,,
E005861,U00586,signup_completed,2026-01-17 19:06:00,Paid Social,Mobile,Family,,,,
E005862,U00586,onboarding_started,2026-01-17 19:13:00,,Mobile,Family,,,,
E007446,U00756,signup_completed,2026-01-17 19:22:00,Email,Desktop,Family,,,,
E014399,U01486,subscription_cancelled,2026-01-17 19:23:00,,,Basic,,,,
E005863,U00586,onboarding_completed,2026-01-17 19:24:00,,Mobile,Family,,,,
E003451,U00349,landing_page_view,2026-01-17 19:57:00,Email,Desktop,,,,,
E003452,U00349,signup_started,2026-01-17 20:00:00,Email,Desktop,,,,,
E003453,U00349,signup_completed,2026-01-17 20:06:00,Email,Desktop,Basic,,,,
E003454,U00349,onboarding_started,2026-01-17 20:44:00,,Desktop,Basic,,,,
E003455,U00349,onboarding_completed,2026-01-17 21:10:00,,Desktop,Basic,,,,
